,epoch,_wandb,val_acc,test_acc,_timestamp,lr,_step,_runtime,train_acc,fold,model,layers,dataset,batch_size,hidden_dims,repetitions,dataset_size
0,199.0,{'runtime': 10},0.972972972972973,1.0,1702223813.134884,1e-05,199.0,10.735297203063965,1.0,4,GlobalAttentionNet,4,HotKlog,32,64,1,150
1,199.0,{'runtime': 18},1.0,0.9891304347826086,1702223807.033386,1e-05,199.0,19.275233030319217,1.0,4,GlobalAttentionNet,4,HotKlog,32,64,0,150
2,199.0,{'runtime': 21},1.0,1.0,1702223808.441803,1e-05,199.0,21.86508107185364,1.0,4,SAGPool,4,HotKlog,32,64,1,150
3,199.0,{'runtime': 21},0.972972972972973,0.9891304347826086,1702223807.880821,1e-05,199.0,22.661097049713135,1.0,4,SAGPool,4,HotKlog,32,64,0,150
4,199.0,{'runtime': 20},1.0,1.0,1702223809.63373,1e-05,199.0,25.806599855422977,1.0,4,GCN,4,HotKlog,32,64,1,150
5,199.0,{'runtime': 22},0.945945945945946,0.9456521739130436,1702223808.663871,1e-05,199.0,23.56875705718994,1.0,4,GCN,4,HotKlog,32,64,0,150
6,199.0,{'runtime': 26},1.0,0.9891304347826086,1702223806.8769448,1e-05,199.0,26.88442873954773,1.0,4,GIN,4,HotKlog,32,64,1,150
7,199.0,{'runtime': 13},1.0,1.0,1702223793.105994,1e-05,199.0,14.416227102279665,1.0,4,GlobalAttentionNet,3,HotKlog,32,64,1,150
8,199.0,{'runtime': 25},1.0,1.0,1702223808.519047,1e-05,199.0,26.029271125793457,1.0,4,GIN,4,HotKlog,32,64,0,150
9,199.0,{'runtime': 14},1.0,1.0,1702223788.2288,1e-05,199.0,14.992210149765016,1.0,4,SAGPool,3,HotKlog,32,64,1,150
10,199.0,{'runtime': 11},1.0,0.9891304347826086,1702223786.016224,1e-05,199.0,12.524483919143677,1.0,4,GlobalAttentionNet,3,HotKlog,32,64,0,150
11,199.0,{'runtime': 14},0.972972972972973,0.9782608695652174,1702223772.204264,1e-05,199.0,14.710381031036375,1.0,4,SAGPool,3,HotKlog,32,64,0,150
12,199.0,{'runtime': 13},0.972972972972973,0.967391304347826,1702223771.072418,1e-05,199.0,14.607254981994627,1.0,4,GCN,3,HotKlog,32,64,1,150
13,199.0,{'runtime': 15},1.0,0.9891304347826086,1702223771.05592,1e-05,199.0,16.027756214141846,1.0,4,GCN,3,HotKlog,32,64,0,150
14,199.0,{'runtime': 17},1.0,1.0,1702223772.3135848,1e-05,199.0,18.543755769729614,1.0,4,GIN,3,HotKlog,32,64,1,150
15,199.0,{'runtime': 19},0.972972972972973,0.9782608695652174,1702223770.964705,1e-05,199.0,20.38096809387207,1.0,4,GIN,3,HotKlog,32,64,0,150
16,199.0,{'runtime': 15},1.0,1.0,1702223765.343288,1e-05,199.0,16.434998989105225,1.0,4,GlobalAttentionNet,2,HotKlog,32,64,1,150
17,199.0,{'runtime': 15},0.972972972972973,0.9782608695652174,1702223764.097655,1e-05,199.0,16.023707151412964,1.0,4,SAGPool,2,HotKlog,32,64,1,150
18,199.0,{'runtime': 15},1.0,1.0,1702223764.7355509,1e-05,199.0,16.347816944122314,1.0,4,GlobalAttentionNet,2,HotKlog,32,64,0,150
19,199.0,{'runtime': 15},0.972972972972973,0.967391304347826,1702223763.4774709,1e-05,199.0,16.21801996231079,1.0,4,SAGPool,2,HotKlog,32,64,0,150
20,199.0,{'runtime': 15},0.945945945945946,0.9782608695652174,1702223758.132255,1e-05,199.0,16.26602602005005,1.0,4,GCN,2,HotKlog,32,64,1,150
21,199.0,{'runtime': 13},0.972972972972973,0.967391304347826,1702223742.0719051,1e-05,199.0,14.385955095291138,1.0,4,GCN,2,HotKlog,32,64,0,150
22,199.0,{'runtime': 15},1.0,1.0,1702223742.501642,1e-05,199.0,16.449069023132324,1.0,4,GIN,2,HotKlog,32,64,1,150
23,199.0,{'runtime': 16},1.0,1.0,1702223741.952947,1e-05,199.0,17.093544960021973,1.0,4,GIN,2,HotKlog,32,64,0,150
24,199.0,{'runtime': 13},1.0,1.0,1702223738.732919,1e-05,199.0,14.803893089294434,1.0,4,GlobalAttentionNet,1,HotKlog,32,64,1,150
25,199.0,{'runtime': 13},1.0,1.0,1702223738.423074,1e-05,199.0,14.611392974853516,1.0,4,GlobalAttentionNet,1,HotKlog,32,64,0,150
26,199.0,{'runtime': 14},0.972972972972973,0.967391304347826,1702223737.621393,1e-05,199.0,15.344361066818236,0.9933774834437086,4,SAGPool,1,HotKlog,32,64,0,150
27,199.0,{'runtime': 14},0.945945945945946,0.9782608695652174,1702223738.016017,1e-05,199.0,15.256164073944092,1.0,4,SAGPool,1,HotKlog,32,64,1,150
28,199.0,{'runtime': 16},0.945945945945946,0.9565217391304348,1702223738.496235,1e-05,199.0,16.946216821670532,0.9668874172185432,4,GCN,1,HotKlog,32,64,1,150
29,199.0,{'runtime': 16},0.945945945945946,0.9565217391304348,1702223736.260728,1e-05,199.0,17.39467215538025,0.9867549668874172,4,GCN,1,HotKlog,32,64,0,150
30,199.0,{'runtime': 15},0.945945945945946,0.967391304347826,1702223731.7992792,1e-05,199.0,16.289648294448853,1.0,4,GIN,1,HotKlog,32,64,1,150
31,199.0,{'runtime': 16},0.972972972972973,0.967391304347826,1702223710.95071,1e-05,199.0,17.005494117736816,1.0,4,GIN,1,HotKlog,32,64,0,150
32,199.0,{'runtime': 16},0.972972972972973,0.9782608695652174,1702223710.155981,1e-05,199.0,16.796823978424072,0.9735099337748344,4,GlobalAttentionNet,4,HotKlog,32,32,1,150
33,199.0,{'runtime': 16},0.972972972972973,0.9891304347826086,1702223710.114439,1e-05,199.0,16.911958932876587,0.9602649006622516,4,GlobalAttentionNet,4,HotKlog,32,32,0,150
34,199.0,{'runtime': 18},0.972972972972973,0.9782608695652174,1702223711.534008,1e-05,199.0,19.42475414276123,1.0,4,SAGPool,4,HotKlog,32,32,1,150
35,199.0,{'runtime': 19},0.918918918918919,0.967391304347826,1702223711.279802,1e-05,199.0,20.08634305000305,1.0,4,SAGPool,4,HotKlog,32,32,0,150
36,199.0,{'runtime': 18},0.972972972972973,0.9782608695652174,1702223708.052437,1e-05,199.0,19.11829900741577,1.0,4,GCN,4,HotKlog,32,32,1,150
37,199.0,{'runtime': 18},0.972972972972973,0.9565217391304348,1702223708.099679,1e-05,199.0,19.75987696647644,1.0,4,GCN,4,HotKlog,32,32,0,150
38,199.0,{'runtime': 25},1.0,1.0,1702223710.8914208,1e-05,199.0,26.058478832244873,1.0,4,GIN,4,HotKlog,32,32,0,150
39,199.0,{'runtime': 25},1.0,1.0,1702223710.954998,1e-05,199.0,26.072767972946167,1.0,4,GIN,4,HotKlog,32,32,1,150
40,199.0,{'runtime': 25},1.0,1.0,1702223710.8914208,1e-05,199.0,26.058478832244873,1.0,4,GIN,4,HotKlog,32,32,0,150
41,199.0,{'runtime': 14},1.0,1.0,1702223678.705971,1e-05,199.0,14.803271055221558,1.0,4,GlobalAttentionNet,3,HotKlog,32,32,0,150
42,199.0,{'runtime': 16},0.972972972972973,0.9565217391304348,1702223679.385296,1e-05,199.0,17.50253391265869,1.0,4,SAGPool,3,HotKlog,32,32,1,150
43,199.0,{'runtime': 16},0.945945945945946,0.9782608695652174,1702223679.4054132,1e-05,199.0,17.64223313331604,1.0,4,SAGPool,3,HotKlog,32,32,0,150
44,199.0,{'runtime': 16},0.972972972972973,0.967391304347826,1702223677.048468,1e-05,199.0,17.188483953475952,1.0,4,GCN,3,HotKlog,32,32,1,150
45,199.0,{'runtime': 17},0.972972972972973,0.967391304347826,1702223676.325043,1e-05,199.0,18.745255947113037,1.0,4,GCN,3,HotKlog,32,32,0,150
46,199.0,{'runtime': 21},1.0,0.9782608695652174,1702223678.476099,1e-05,199.0,21.905427932739254,1.0,4,GIN,3,HotKlog,32,32,1,150
47,199.0,{'runtime': 22},1.0,1.0,1702223677.7523751,1e-05,199.0,23.09978604316711,1.0,4,GIN,3,HotKlog,32,32,0,150
48,199.0,{'runtime': 18},0.945945945945946,0.967391304347826,1702223673.409089,1e-05,199.0,19.098380088806152,1.0,4,SAGPool,2,HotKlog,32,32,1,150
49,199.0,{'runtime': 17},0.945945945945946,0.9782608695652174,1702223672.903807,1e-05,199.0,18.478628873825073,0.9602649006622516,4,GlobalAttentionNet,2,HotKlog,32,32,1,150
50,199.0,{'runtime': 18},1.0,0.9891304347826086,1702223673.246263,1e-05,199.0,18.86988592147827,1.0,4,GlobalAttentionNet,2,HotKlog,32,32,0,150
51,199.0,{'runtime': 6},0.972972972972973,0.9891304347826086,1702223649.5224278,1e-05,199.0,7.380807876586914,1.0,4,SAGPool,2,HotKlog,32,32,0,150
52,199.0,{'runtime': 12},0.945945945945946,0.9565217391304348,1702223644.413228,1e-05,199.0,13.52946710586548,0.9933774834437086,4,GCN,2,HotKlog,32,32,1,150
53,199.0,{'runtime': 14},0.945945945945946,0.9565217391304348,1702223642.245158,1e-05,199.0,15.396692037582396,1.0,4,GCN,2,HotKlog,32,32,0,150
54,199.0,{'runtime': 16},1.0,0.9891304347826086,1702223643.717911,1e-05,199.0,17.565340995788574,1.0,4,GIN,2,HotKlog,32,32,1,150
55,199.0,{'runtime': 17},1.0,1.0,1702223642.916386,1e-05,199.0,18.14310121536255,1.0,4,GIN,2,HotKlog,32,32,0,150
56,199.0,{'runtime': 14},0.945945945945946,0.9565217391304348,1702223639.526807,1e-05,199.0,15.082152128219604,1.0,4,GlobalAttentionNet,1,HotKlog,32,32,1,150
57,199.0,{'runtime': 14},1.0,1.0,1702223639.226634,1e-05,199.0,14.820963144302368,1.0,4,GlobalAttentionNet,1,HotKlog,32,32,0,150
58,199.0,{'runtime': 13},0.945945945945946,0.9565217391304348,1702223640.278388,1e-05,199.0,14.691023111343384,0.9801324503311258,4,SAGPool,1,HotKlog,32,32,1,150
59,199.0,{'runtime': 14},0.945945945945946,0.9456521739130436,1702223641.787353,1e-05,199.0,14.9304940700531,0.9801324503311258,4,SAGPool,1,HotKlog,32,32,0,150
60,199.0,{'runtime': 13},0.8648648648648649,0.9239130434782608,1702223641.375953,1e-05,199.0,14.581547021865845,0.9072847682119204,4,GCN,1,HotKlog,32,32,1,150
61,199.0,{'runtime': 9},0.8918918918918919,0.9021739130434784,1702223625.023097,1e-05,199.0,10.215462923049929,0.9205298013245032,4,GCN,1,HotKlog,32,32,0,150
62,199.0,{'runtime': 9},0.945945945945946,0.967391304347826,1702223615.603538,1e-05,199.0,10.232106924057009,1.0,4,GIN,1,HotKlog,32,32,1,150
63,199.0,{'runtime': 11},0.945945945945946,0.967391304347826,1702223613.986666,1e-05,199.0,12.593929052352903,1.0,4,GIN,1,HotKlog,32,32,0,150
64,199.0,{'runtime': 14},0.945945945945946,0.9891304347826086,1702223612.453553,1e-05,199.0,14.911857843399048,0.9470198675496688,4,GlobalAttentionNet,4,HotKlog,32,16,0,150
65,199.0,{'runtime': 14},1.0,1.0,1702223612.622025,1e-05,199.0,14.87830901145935,1.0,4,GlobalAttentionNet,4,HotKlog,32,16,1,150
66,199.0,{'runtime': 16},0.972972972972973,0.9565217391304348,1702223611.990669,1e-05,199.0,17.57605504989624,1.0,4,SAGPool,4,HotKlog,32,16,1,150
67,199.0,{'runtime': 17},0.945945945945946,0.9565217391304348,1702223609.705078,1e-05,199.0,18.265838146209717,1.0,4,SAGPool,4,HotKlog,32,16,0,150
68,199.0,{'runtime': 16},0.972972972972973,0.9782608695652174,1702223608.851156,1e-05,199.0,17.534374952316284,0.9801324503311258,4,GCN,4,HotKlog,32,16,1,150
69,199.0,{'runtime': 16},0.972972972972973,0.967391304347826,1702223608.1499069,1e-05,199.0,17.14461898803711,0.9735099337748344,4,GCN,4,HotKlog,32,16,0,150
70,199.0,{'runtime': 22},0.972972972972973,1.0,1702223610.3839118,1e-05,199.0,22.936551809310913,1.0,4,GIN,4,HotKlog,32,16,1,150
71,199.0,{'runtime': 20},0.972972972972973,0.9782608695652174,1702223600.897843,1e-05,199.0,21.03265690803528,1.0,4,GIN,4,HotKlog,32,16,0,150
72,199.0,{'runtime': 11},0.945945945945946,0.9782608695652174,1702223592.0816069,1e-05,199.0,12.32512092590332,0.9403973509933776,4,GlobalAttentionNet,3,HotKlog,32,16,1,150
73,199.0,{'runtime': 15},0.972972972972973,0.9782608695652174,1702223586.026129,1e-05,199.0,15.966072082519531,0.9470198675496688,4,GlobalAttentionNet,3,HotKlog,32,16,0,150
74,199.0,{'runtime': 15},0.972972972972973,0.9565217391304348,1702223577.92678,1e-05,199.0,16.580461978912354,1.0,4,GCN,3,HotKlog,32,16,1,150
75,199.0,{'runtime': 18},0.945945945945946,0.9565217391304348,1702223582.4740732,1e-05,199.0,21.03265118598938,0.9933774834437086,4,SAGPool,3,HotKlog,32,16,1,150
76,199.0,{'runtime': 17},1.0,0.9565217391304348,1702223579.785326,1e-05,199.0,18.597924947738647,0.9933774834437086,4,SAGPool,3,HotKlog,32,16,0,150
77,199.0,{'runtime': 23},0.972972972972973,1.0,1702223584.106762,1e-05,199.0,23.848103046417236,1.0,4,GIN,3,HotKlog,32,16,1,150
78,199.0,{'runtime': 14},0.972972972972973,0.9565217391304348,1702223576.7318988,1e-05,199.0,15.524093866348268,1.0,4,GCN,3,HotKlog,32,16,0,150
79,199.0,{'runtime': 22},1.0,1.0,1702223581.5320928,1e-05,199.0,22.932016849517822,1.0,4,GIN,3,HotKlog,32,16,0,150
80,199.0,{'runtime': 14},0.972972972972973,0.967391304347826,1702223574.073884,1e-05,199.0,15.233129978179932,1.0,4,GlobalAttentionNet,2,HotKlog,32,16,1,150
81,199.0,{'runtime': 11},0.945945945945946,0.9782608695652174,1702223564.566849,1e-05,199.0,12.553364992141724,1.0,4,SAGPool,2,HotKlog,32,16,1,150
82,199.0,{'runtime': 11},0.972972972972973,0.967391304347826,1702223564.751618,1e-05,199.0,12.5884690284729,0.9536423841059604,4,GlobalAttentionNet,2,HotKlog,32,16,0,150
83,199.0,{'runtime': 9},0.945945945945946,0.9565217391304348,1702223557.5022368,1e-05,199.0,9.844054937362673,0.9867549668874172,4,SAGPool,2,HotKlog,32,16,0,150
84,199.0,{'runtime': 10},0.945945945945946,0.9565217391304348,1702223544.848489,1e-05,199.0,12.2531099319458,0.9735099337748344,4,GCN,2,HotKlog,32,16,1,150
85,199.0,{'runtime': 11},0.945945945945946,0.967391304347826,1702223545.451412,1e-05,199.0,13.97907304763794,0.933774834437086,4,GCN,2,HotKlog,32,16,0,150
86,199.0,{'runtime': 14},0.972972972972973,0.9891304347826086,1702223545.4931788,1e-05,199.0,15.674953937530518,1.0,4,GIN,2,HotKlog,32,16,1,150
87,199.0,{'runtime': 12},1.0,1.0,1702223543.177005,1e-05,199.0,13.450560092926024,1.0,4,GlobalAttentionNet,1,HotKlog,32,16,0,150
88,199.0,{'runtime': 12},0.918918918918919,0.9239130434782608,1702223543.2580538,1e-05,199.0,13.490599870681764,0.9403973509933776,4,GlobalAttentionNet,1,HotKlog,32,16,1,150
89,199.0,{'runtime': 12},0.918918918918919,0.9456521739130436,1702223542.5654578,1e-05,199.0,12.8298978805542,0.9602649006622516,4,SAGPool,1,HotKlog,32,16,1,150
90,199.0,{'runtime': 12},1.0,1.0,1702223543.177005,1e-05,199.0,13.450560092926024,1.0,4,GlobalAttentionNet,1,HotKlog,32,16,0,150
91,199.0,{'runtime': 13},0.8648648648648649,0.8478260869565217,1702223540.2901618,1e-05,199.0,14.680641889572144,0.8543046357615894,4,GCN,1,HotKlog,32,16,1,150
92,199.0,{'runtime': 13},0.972972972972973,0.9565217391304348,1702223540.0042958,1e-05,199.0,14.199379920959473,0.9801324503311258,4,SAGPool,1,HotKlog,32,16,0,150
93,199.0,{'runtime': 12},0.7837837837837838,0.7934782608695652,1702223535.0353012,1e-05,199.0,13.501766204833984,0.8410596026490066,4,GCN,1,HotKlog,32,16,0,150
94,199.0,{'runtime': 8},0.972972972972973,0.9565217391304348,1702223521.169339,1e-05,199.0,9.383285999298096,0.9933774834437086,4,GIN,1,HotKlog,32,16,1,150
95,199.0,{'runtime': 14},0.972972972972973,0.9456521739130436,1702223514.320639,1e-05,199.0,15.228332996368408,0.9933774834437086,4,GIN,1,HotKlog,32,16,0,150
96,199.0,{'runtime': 17},1.0,0.9891304347826086,1702223517.278335,1e-05,199.0,18.56373119354248,1.0,3,SAGPool,4,HotKlog,32,64,0,150
97,199.0,{'runtime': 15},0.918918918918919,0.9782608695652174,1702223515.464097,1e-05,199.0,16.623080015182495,0.9602649006622516,3,GlobalAttentionNet,4,HotKlog,32,64,1,150
98,199.0,{'runtime': 17},0.972972972972973,1.0,1702223516.86547,1e-05,199.0,18.368062019348145,1.0,3,SAGPool,4,HotKlog,32,64,1,150
99,199.0,{'runtime': 15},0.945945945945946,0.9782608695652174,1702223515.397206,1e-05,199.0,16.636264085769653,0.9536423841059604,3,GlobalAttentionNet,4,HotKlog,32,64,0,150
100,199.0,{'runtime': 20},1.0,0.9891304347826086,1702223516.6075242,1e-05,199.0,21.262179136276245,1.0,3,GCN,4,HotKlog,32,64,1,150
101,199.0,{'runtime': 20},1.0,1.0,1702223516.594499,1e-05,199.0,21.252092123031616,1.0,3,GCN,4,HotKlog,32,64,0,150
102,199.0,{'runtime': 24},0.972972972972973,0.9891304347826086,1702223512.925483,1e-05,199.0,24.94291305541992,1.0,3,GIN,4,HotKlog,32,64,1,150
103,199.0,{'runtime': 20},0.972972972972973,0.9891304347826086,1702223507.10385,1e-05,199.0,21.44805884361267,1.0,3,GIN,4,HotKlog,32,64,0,150
104,199.0,{'runtime': 12},0.945945945945946,0.9891304347826086,1702223499.037034,1e-05,199.0,13.576775074005129,0.9602649006622516,3,GlobalAttentionNet,3,HotKlog,32,64,1,150
105,199.0,{'runtime': 16},1.0,0.9891304347826086,1702223484.9007292,1e-05,199.0,17.575008153915405,1.0,3,SAGPool,3,HotKlog,32,64,0,150
106,199.0,{'runtime': 17},1.0,0.9782608695652174,1702223485.372023,1e-05,199.0,18.058704137802124,1.0,3,GCN,3,HotKlog,32,64,1,150
107,199.0,{'runtime': 17},1.0,0.9782608695652174,1702223485.29039,1e-05,199.0,17.812276124954224,1.0,3,SAGPool,3,HotKlog,32,64,1,150
108,199.0,{'runtime': 14},0.945945945945946,0.9782608695652174,1702223482.302515,1e-05,199.0,14.761549949645996,0.9536423841059604,3,GlobalAttentionNet,3,HotKlog,32,64,0,150
109,199.0,{'runtime': 17},1.0,0.9891304347826086,1702223485.230618,1e-05,199.0,18.310172080993652,1.0,3,GCN,3,HotKlog,32,64,0,150
110,199.0,{'runtime': 20},1.0,1.0,1702223485.320352,1e-05,199.0,21.463381052017212,1.0,3,GIN,3,HotKlog,32,64,1,150
111,199.0,{'runtime': 20},0.972972972972973,1.0,1702223484.687862,1e-05,199.0,21.232236862182617,1.0,3,GIN,3,HotKlog,32,64,0,150
112,199.0,{'runtime': 14},0.972972972972973,0.9782608695652174,1702223473.8785338,1e-05,199.0,15.32302975654602,0.9668874172185432,3,GlobalAttentionNet,2,HotKlog,32,64,0,150
113,199.0,{'runtime': 14},0.945945945945946,0.9782608695652174,1702223474.226225,1e-05,199.0,15.299207925796509,0.9602649006622516,3,GlobalAttentionNet,2,HotKlog,32,64,1,150
114,199.0,{'runtime': 14},1.0,1.0,1702223472.289328,1e-05,199.0,15.0554621219635,1.0,3,SAGPool,2,HotKlog,32,64,1,150
115,199.0,{'runtime': 14},1.0,1.0,1702223450.9913878,1e-05,199.0,14.719982862472534,1.0,3,GCN,2,HotKlog,32,64,1,150
116,193.0,,1.0,0.9782608695652174,1702223449.75356,1e-05,193.0,13.421030044555664,1.0,3,SAGPool,2,HotKlog,32,64,0,150
117,199.0,{'runtime': 15},1.0,1.0,1702223452.1791072,1e-05,199.0,15.944687128067017,1.0,3,GIN,2,HotKlog,32,64,1,150
118,199.0,{'runtime': 14},1.0,0.9782608695652174,1702223451.087504,1e-05,199.0,14.865441799163818,1.0,3,GCN,2,HotKlog,32,64,0,150
119,199.0,{'runtime': 15},1.0,1.0,1702223451.896517,1e-05,199.0,16.29349708557129,1.0,3,GIN,2,HotKlog,32,64,0,150
120,199.0,{'runtime': 12},1.0,1.0,1702223448.4324942,1e-05,199.0,13.57101321220398,1.0,3,GlobalAttentionNet,1,HotKlog,32,64,1,150
121,199.0,{'runtime': 12},1.0,1.0,1702223447.997002,1e-05,199.0,13.7096848487854,1.0,3,GlobalAttentionNet,1,HotKlog,32,64,0,150
122,199.0,{'runtime': 13},0.972972972972973,0.9782608695652174,1702223446.503399,1e-05,199.0,13.790024995803831,1.0,3,SAGPool,1,HotKlog,32,64,1,150
123,199.0,{'runtime': 12},0.972972972972973,0.9782608695652174,1702223449.028396,1e-05,199.0,13.079110145568848,1.0,3,SAGPool,1,HotKlog,32,64,0,150
124,199.0,{'runtime': 14},0.972972972972973,0.9565217391304348,1702223443.810935,1e-05,199.0,16.941226959228516,0.9867549668874172,3,GCN,1,HotKlog,32,64,1,150
125,199.0,{'runtime': 11},0.972972972972973,0.9565217391304348,1702223423.054695,1e-05,199.0,12.057472944259644,0.9668874172185432,3,GCN,1,HotKlog,32,64,0,150
126,199.0,{'runtime': 16},0.972972972972973,0.967391304347826,1702223422.099094,1e-05,199.0,17.498625993728638,1.0,3,SAGPool,4,HotKlog,32,32,1,150
127,199.0,{'runtime': 14},0.918918918918919,0.9565217391304348,1702223420.444025,1e-05,199.0,15.692714929580688,1.0,3,GIN,1,HotKlog,32,64,1,150
128,199.0,{'runtime': 15},0.945945945945946,0.9782608695652174,1702223420.807152,1e-05,199.0,16.13902997970581,0.9403973509933776,3,GlobalAttentionNet,4,HotKlog,32,32,0,150
129,199.0,{'runtime': 14},0.972972972972973,0.967391304347826,1702223420.322031,1e-05,199.0,15.524101972579956,1.0,3,GIN,1,HotKlog,32,64,0,150
130,199.0,{'runtime': 15},0.945945945945946,0.9782608695652174,1702223420.807152,1e-05,199.0,16.13902997970581,0.9403973509933776,3,GlobalAttentionNet,4,HotKlog,32,32,0,150
131,199.0,{'runtime': 17},1.0,1.0,1702223421.260884,1e-05,199.0,18.459059953689575,1.0,3,SAGPool,4,HotKlog,32,32,0,150
132,199.0,{'runtime': 16},1.0,0.9782608695652174,1702223419.1668422,1e-05,199.0,17.3974552154541,1.0,3,GCN,4,HotKlog,32,32,1,150
133,199.0,{'runtime': 17},1.0,0.9565217391304348,1702223417.0212889,1e-05,199.0,18.47199296951294,1.0,3,GCN,4,HotKlog,32,32,0,150
134,199.0,{'runtime': 20},0.945945945945946,0.967391304347826,1702223417.429308,1e-05,199.0,21.539438009262085,1.0,3,GIN,4,HotKlog,32,32,1,150
135,199.0,{'runtime': 13},1.0,0.9891304347826086,1702223397.157923,1e-05,199.0,17.661935091018677,1.0,3,GIN,4,HotKlog,32,32,0,150
136,199.0,{'runtime': 9},0.945945945945946,0.9782608695652174,1702223393.9249122,1e-05,199.0,16.519291162490845,0.9602649006622516,3,GlobalAttentionNet,3,HotKlog,32,32,1,150
137,199.0,{'runtime': 13},1.0,0.9891304347826086,1702223388.45462,1e-05,199.0,14.544634819030762,1.0,3,GlobalAttentionNet,3,HotKlog,32,32,0,150
138,199.0,{'runtime': 14},1.0,0.967391304347826,1702223388.848377,1e-05,199.0,15.407222032546995,1.0,3,GCN,3,HotKlog,32,32,1,150
139,199.0,{'runtime': 15},1.0,1.0,1702223390.110324,1e-05,199.0,16.64629602432251,1.0,3,SAGPool,3,HotKlog,32,32,1,150
140,199.0,{'runtime': 15},0.972972972972973,1.0,1702223390.073816,1e-05,199.0,16.456902027130127,1.0,3,SAGPool,3,HotKlog,32,32,0,150
141,199.0,{'runtime': 18},0.972972972972973,0.9891304347826086,1702223390.349708,1e-05,199.0,18.9713671207428,1.0,3,GIN,3,HotKlog,32,32,1,150
142,199.0,{'runtime': 14},1.0,0.9782608695652174,1702223387.51119,1e-05,199.0,14.78892993927002,1.0,3,GCN,3,HotKlog,32,32,0,150
143,199.0,{'runtime': 18},1.0,1.0,1702223389.8983848,1e-05,199.0,18.995314836502075,1.0,3,GIN,3,HotKlog,32,32,0,150
144,199.0,{'runtime': 13},0.945945945945946,0.9891304347826086,1702223384.654502,1e-05,199.0,14.036401987075806,0.9602649006622516,3,GlobalAttentionNet,2,HotKlog,32,32,1,150
145,199.0,{'runtime': 6},0.945945945945946,0.9891304347826086,1702223366.240656,1e-05,199.0,7.461089849472046,0.9602649006622516,3,GlobalAttentionNet,2,HotKlog,32,32,0,150
146,199.0,{'runtime': 6},0.972972972972973,0.9891304347826086,1702223366.6545348,1e-05,199.0,10.160579919815063,1.0,3,SAGPool,2,HotKlog,32,32,1,150
147,199.0,{'runtime': 10},1.0,0.9782608695652174,1702223361.213818,1e-05,199.0,11.706037998199465,1.0,3,SAGPool,2,HotKlog,32,32,0,150
148,199.0,{'runtime': 13},0.972972972972973,0.9782608695652174,1702223359.319555,1e-05,199.0,14.036879062652588,1.0,3,GCN,2,HotKlog,32,32,1,150
149,199.0,{'runtime': 13},0.972972972972973,0.9782608695652174,1702223358.413055,1e-05,199.0,14.187233924865724,0.9867549668874172,3,GCN,2,HotKlog,32,32,0,150
150,199.0,{'runtime': 13},0.972972972972973,0.9782608695652174,1702223358.413055,1e-05,199.0,14.187233924865724,0.9867549668874172,3,GCN,2,HotKlog,32,32,0,150
151,199.0,{'runtime': 14},1.0,1.0,1702223361.119776,1e-05,199.0,14.856966018676758,1.0,3,GIN,2,HotKlog,32,32,0,150
152,199.0,{'runtime': 12},1.0,0.9782608695652174,1702223358.641655,1e-05,199.0,17.984830856323242,0.9933774834437086,3,GlobalAttentionNet,1,HotKlog,32,32,1,150
153,199.0,{'runtime': 12},0.972972972972973,0.9891304347826086,1702223358.533116,1e-05,199.0,13.417042970657349,0.9801324503311258,3,GlobalAttentionNet,1,HotKlog,32,32,0,150
154,199.0,{'runtime': 12},0.918918918918919,0.9456521739130436,1702223357.770137,1e-05,199.0,17.314337015151978,0.9668874172185432,3,SAGPool,1,HotKlog,32,32,1,150
155,199.0,{'runtime': 9},0.972972972972973,0.967391304347826,1702223345.9146729,1e-05,199.0,9.863297939300535,0.9801324503311258,3,SAGPool,1,HotKlog,32,32,0,150
156,199.0,{'runtime': 9},0.918918918918919,0.8804347826086957,1702223344.208032,1e-05,199.0,13.642876863479614,0.9403973509933776,3,GCN,1,HotKlog,32,32,1,150
157,199.0,{'runtime': 7},0.8378378378378378,0.8478260869565217,1702223336.562688,1e-05,199.0,7.922967195510864,0.8741721854304636,3,GCN,1,HotKlog,32,32,0,150
158,199.0,{'runtime': 11},0.918918918918919,0.9565217391304348,1702223332.515626,1e-05,199.0,11.7866530418396,1.0,3,GIN,1,HotKlog,32,32,1,150
159,199.0,{'runtime': 11},0.918918918918919,0.9565217391304348,1702223331.90136,1e-05,199.0,11.95474910736084,1.0,3,GIN,1,HotKlog,32,32,0,150
160,199.0,{'runtime': 11},0.945945945945946,0.9782608695652174,1702223331.8304489,1e-05,199.0,12.247291803359984,0.9403973509933776,3,GlobalAttentionNet,4,HotKlog,32,16,1,150
161,199.0,{'runtime': 11},0.945945945945946,0.9782608695652174,1702223333.440693,1e-05,199.0,11.816222906112673,0.9602649006622516,3,GlobalAttentionNet,4,HotKlog,32,16,0,150
162,199.0,{'runtime': 13},0.945945945945946,0.967391304347826,1702223329.031473,1e-05,199.0,14.427963018417358,0.9933774834437086,3,SAGPool,4,HotKlog,32,16,1,150
163,199.0,{'runtime': 13},1.0,1.0,1702223328.051512,1e-05,199.0,13.904553890228271,1.0,3,SAGPool,4,HotKlog,32,16,0,150
164,199.0,{'runtime': 10},0.945945945945946,0.967391304347826,1702223334.562452,1e-05,199.0,17.698896169662476,0.9403973509933776,3,GCN,4,HotKlog,32,16,1,150
