,epoch,_wandb,val_acc,_runtime,test_acc,train_acc,lr,_step,_timestamp,fold,model,layers,dataset,batch_size,hidden_dims,repetitions,dataset_size
3106,199.0,{'runtime': 12},0.8461538461538461,13.35216999053955,0.8586956521739131,1.0,1e-05,199.0,1701871947.654824,2,SAGPool,4,HotIn,16,32,0,50
3107,199.0,{'runtime': 12},0.9230769230769232,13.17607593536377,0.8913043478260869,1.0,1e-05,199.0,1701871947.6346738,2,SAGPool,4,HotIn,16,32,1,50
3108,199.0,{'runtime': 12},0.6923076923076923,12.664929866790771,0.7065217391304348,0.68,1e-05,199.0,1701871946.502503,2,GCN,4,HotIn,16,32,0,50
3109,199.0,{'runtime': 12},0.6923076923076923,12.543437957763672,0.7065217391304348,0.68,1e-05,199.0,1701871946.451469,2,GCN,4,HotIn,16,32,1,50
3110,199.0,{'runtime': 17},0.9230769230769232,17.859197854995728,0.8586956521739131,0.96,1e-05,199.0,1701871947.720893,2,GIN,4,HotIn,16,32,1,50
3111,199.0,{'runtime': 17},0.9230769230769232,18.369958877563477,0.9239130434782608,0.92,1e-05,199.0,1701871946.811327,2,GIN,4,HotIn,16,32,0,50
3112,199.0,{'runtime': 10},1.0,10.654794931411743,0.9565217391304348,1.0,1e-05,199.0,1701871922.936022,2,GlobalAttentionNet,3,HotIn,16,32,1,50
3113,199.0,{'runtime': 10},0.5384615384615384,10.784963846206663,0.5978260869565217,0.8,1e-05,199.0,1701871921.833598,2,GlobalAttentionNet,3,HotIn,16,32,0,50
3114,199.0,{'runtime': 11},0.8461538461538461,11.914231777191162,0.8152173913043478,0.96,1e-05,199.0,1701871922.593094,2,SAGPool,3,HotIn,16,32,0,50
3115,199.0,{'runtime': 11},0.8461538461538461,11.942629098892212,0.8369565217391305,0.96,1e-05,199.0,1701871922.6299572,2,SAGPool,3,HotIn,16,32,1,50
3116,199.0,{'runtime': 11},0.6923076923076923,11.684826850891112,0.7065217391304348,0.68,1e-05,199.0,1701871920.431306,2,GCN,3,HotIn,16,32,1,50
3117,199.0,{'runtime': 12},0.6923076923076923,12.538187980651855,0.7065217391304348,0.68,1e-05,199.0,1701871920.687525,2,GCN,3,HotIn,16,32,0,50
3118,199.0,{'runtime': 14},1.0,14.979144096374512,0.967391304347826,1.0,1e-05,199.0,1701871923.004873,2,GIN,3,HotIn,16,32,1,50
3119,199.0,{'runtime': 14},1.0,14.710568904876707,0.9782608695652174,1.0,1e-05,199.0,1701871922.675854,2,GIN,3,HotIn,16,32,0,50
3120,199.0,{'runtime': 9},1.0,9.938127040863035,0.9239130434782608,1.0,1e-05,199.0,1701871897.824862,2,GlobalAttentionNet,2,HotIn,16,32,1,50
3121,199.0,{'runtime': 9},0.9230769230769232,10.472665071487429,0.8913043478260869,1.0,1e-05,199.0,1701871898.022583,2,GlobalAttentionNet,2,HotIn,16,32,0,50
3122,199.0,{'runtime': 9},0.8461538461538461,10.442641973495483,0.8260869565217391,1.0,1e-05,199.0,1701871897.918449,2,SAGPool,2,HotIn,16,32,1,50
3123,199.0,{'runtime': 10},0.8461538461538461,10.884358882904053,0.8260869565217391,1.0,1e-05,199.0,1701871896.250567,2,SAGPool,2,HotIn,16,32,0,50
3124,199.0,{'runtime': 11},0.5384615384615384,11.903186082839966,0.6195652173913043,0.72,1e-05,199.0,1701871895.765131,2,GCN,2,HotIn,16,32,1,50
3125,199.0,{'runtime': 13},1.0,14.31351613998413,0.967391304347826,1.0,1e-05,199.0,1701871896.838052,2,GIN,2,HotIn,16,32,1,50
3126,199.0,{'runtime': 11},0.6153846153846154,11.80529499053955,0.6739130434782609,0.66,1e-05,199.0,1701871894.80775,2,GCN,2,HotIn,16,32,0,50
3127,199.0,{'runtime': 14},1.0,14.853949069976808,0.967391304347826,1.0,1e-05,199.0,1701871895.49384,2,GIN,2,HotIn,16,32,0,50
3128,199.0,{'runtime': 9},1.0,9.804457902908323,0.9130434782608696,1.0,1e-05,199.0,1701871873.585482,2,GlobalAttentionNet,1,HotIn,16,32,0,50
3129,199.0,{'runtime': 9},0.9230769230769232,9.589707136154177,0.9565217391304348,1.0,1e-05,199.0,1701871873.590115,2,GlobalAttentionNet,1,HotIn,16,32,1,50
3130,199.0,{'runtime': 10},0.9230769230769232,10.569409132003784,0.8043478260869565,1.0,1e-05,199.0,1701871872.580598,2,SAGPool,1,HotIn,16,32,1,50
3131,199.0,{'runtime': 9},0.6923076923076923,10.61675500869751,0.7934782608695652,0.86,1e-05,199.0,1701871872.078054,2,SAGPool,1,HotIn,16,32,0,50
3132,199.0,{'runtime': 11},0.5384615384615384,11.815986156463625,0.6413043478260869,0.78,1e-05,199.0,1701871872.400396,2,GCN,1,HotIn,16,32,0,50
3133,199.0,{'runtime': 10},0.6153846153846154,11.429522037506104,0.6739130434782609,0.72,1e-05,199.0,1701871872.239553,2,GCN,1,HotIn,16,32,1,50
3134,199.0,{'runtime': 12},1.0,13.376129150390623,0.9891304347826086,1.0,1e-05,199.0,1701871871.7347982,2,GIN,1,HotIn,16,32,1,50
3135,199.0,{'runtime': 13},1.0,13.759639978408812,0.9782608695652174,1.0,1e-05,199.0,1701871869.849407,2,GIN,1,HotIn,16,32,0,50
3136,199.0,{'runtime': 9},0.6153846153846154,10.134676933288574,0.7065217391304348,0.86,1e-05,199.0,1701871849.7540538,2,GlobalAttentionNet,4,HotIn,16,16,1,50
3137,199.0,{'runtime': 9},0.5384615384615384,10.2450590133667,0.6630434782608695,0.82,1e-05,199.0,1701871849.643497,2,GlobalAttentionNet,4,HotIn,16,16,0,50
3138,199.0,{'runtime': 10},0.8461538461538461,11.272554159164429,0.8478260869565217,0.92,1e-05,199.0,1701871849.72497,2,SAGPool,4,HotIn,16,16,1,50
3139,199.0,{'runtime': 11},0.8461538461538461,12.43086314201355,0.8695652173913043,1.0,1e-05,199.0,1701871848.810841,2,SAGPool,4,HotIn,16,16,0,50
3140,199.0,{'runtime': 11},0.6923076923076923,12.127599954605104,0.7065217391304348,0.68,1e-05,199.0,1701871848.071989,2,GCN,4,HotIn,16,16,1,50
3141,199.0,{'runtime': 11},0.6923076923076923,11.916939735412598,0.7065217391304348,0.68,1e-05,199.0,1701871847.1265888,2,GCN,4,HotIn,16,16,0,50
3142,199.0,{'runtime': 15},1.0,15.65490198135376,0.9782608695652174,0.98,1e-05,199.0,1701871849.538069,2,GIN,4,HotIn,16,16,1,50
3143,199.0,{'runtime': 16},1.0,17.036997079849243,0.9456521739130436,1.0,1e-05,199.0,1701871848.462029,2,GIN,4,HotIn,16,16,0,50
3144,199.0,{'runtime': 10},1.0,11.027733087539673,0.9347826086956522,1.0,1e-05,199.0,1701871825.056666,2,GlobalAttentionNet,3,HotIn,16,16,1,50
3145,199.0,{'runtime': 10},0.9230769230769232,10.652307033538818,0.8369565217391305,0.9,1e-05,199.0,1701871824.756458,2,GlobalAttentionNet,3,HotIn,16,16,0,50
3146,199.0,{'runtime': 10},0.7692307692307693,11.396960020065308,0.7717391304347826,0.86,1e-05,199.0,1701871825.39296,2,SAGPool,3,HotIn,16,16,1,50
3147,199.0,{'runtime': 11},0.9230769230769232,12.403276205062866,0.8913043478260869,1.0,1e-05,199.0,1701871824.6799202,2,SAGPool,3,HotIn,16,16,0,50
3148,199.0,{'runtime': 11},0.6923076923076923,12.395940065383911,0.717391304347826,0.74,1e-05,199.0,1701871822.736794,2,GCN,3,HotIn,16,16,0,50
3149,199.0,{'runtime': 11},0.6923076923076923,12.421600103378296,0.7065217391304348,0.68,1e-05,199.0,1701871823.336044,2,GCN,3,HotIn,16,16,1,50
3150,199.0,{'runtime': 15},0.8461538461538461,15.67919921875,0.9456521739130436,0.88,1e-05,199.0,1701871824.870165,2,GIN,3,HotIn,16,16,1,50
3151,199.0,{'runtime': 15},0.9230769230769232,15.623220920562744,0.9130434782608696,0.98,1e-05,199.0,1701871823.642742,2,GIN,3,HotIn,16,16,0,50
3152,199.0,{'runtime': 7},1.0,8.41856598854065,0.9021739130434784,0.98,1e-05,199.0,1701871801.412309,2,GlobalAttentionNet,2,HotIn,16,16,1,50
3153,199.0,{'runtime': 8},0.6923076923076923,9.181917190551758,0.75,0.82,1e-05,199.0,1701871800.805946,2,GlobalAttentionNet,2,HotIn,16,16,0,50
3154,199.0,{'runtime': 9},0.8461538461538461,9.878558874130247,0.8260869565217391,0.98,1e-05,199.0,1701871800.222786,2,SAGPool,2,HotIn,16,16,1,50
3155,199.0,{'runtime': 9},0.7692307692307693,10.15031385421753,0.8043478260869565,0.98,1e-05,199.0,1701871799.9762728,2,SAGPool,2,HotIn,16,16,0,50
3156,199.0,{'runtime': 9},0.6923076923076923,10.31549596786499,0.7065217391304348,0.68,1e-05,199.0,1701871799.469617,2,GCN,2,HotIn,16,16,1,50
3157,199.0,{'runtime': 10},0.6923076923076923,10.720845937728882,0.7065217391304348,0.68,1e-05,199.0,1701871798.907727,2,GCN,2,HotIn,16,16,0,50
3158,199.0,{'runtime': 13},1.0,13.555299758911133,0.967391304347826,1.0,1e-05,199.0,1701871800.4551198,2,GIN,2,HotIn,16,16,1,50
3159,199.0,{'runtime': 12},1.0,13.421876192092896,0.8586956521739131,0.98,1e-05,199.0,1701871800.1357162,2,GIN,2,HotIn,16,16,0,50
3160,199.0,{'runtime': 7},0.8461538461538461,7.820765018463135,0.75,0.88,1e-05,199.0,1701871779.900243,2,GlobalAttentionNet,1,HotIn,16,16,1,50
3161,199.0,{'runtime': 7},1.0,8.440918207168579,0.8913043478260869,0.96,1e-05,199.0,1701871778.942181,2,GlobalAttentionNet,1,HotIn,16,16,0,50
3162,199.0,{'runtime': 8},0.8461538461538461,8.85229206085205,0.7282608695652174,0.82,1e-05,199.0,1701871778.615638,2,SAGPool,1,HotIn,16,16,1,50
3163,199.0,{'runtime': 8},0.8461538461538461,9.057473182678224,0.7608695652173914,0.86,1e-05,199.0,1701871778.0884962,2,SAGPool,1,HotIn,16,16,0,50
3164,199.0,{'runtime': 9},0.6153846153846154,9.748695850372314,0.6630434782608695,0.7,1e-05,199.0,1701871777.927292,2,GCN,1,HotIn,16,16,1,50
3165,199.0,{'runtime': 8},0.6153846153846154,10.10250997543335,0.6739130434782609,0.72,1e-05,199.0,1701871777.880488,2,GCN,1,HotIn,16,16,0,50
3166,199.0,{'runtime': 11},1.0,11.722961187362673,0.9782608695652174,0.96,1e-05,199.0,1701871777.789153,2,GIN,1,HotIn,16,16,1,50
3167,199.0,{'runtime': 10},0.9230769230769232,11.432333946228027,0.8913043478260869,0.98,1e-05,199.0,1701871777.338258,2,GIN,1,HotIn,16,16,0,50
3168,199.0,{'runtime': 10},0.9230769230769232,10.960238933563232,0.9021739130434784,1.0,1e-05,199.0,1701871758.249517,1,GlobalAttentionNet,4,HotIn,16,64,1,50
3169,199.0,{'runtime': 11},0.9230769230769232,11.8356511592865,0.9456521739130436,1.0,1e-05,199.0,1701871757.272304,1,GlobalAttentionNet,4,HotIn,16,64,0,50
3170,199.0,{'runtime': 12},0.8461538461538461,13.26674199104309,0.8586956521739131,1.0,1e-05,199.0,1701871758.059552,1,SAGPool,4,HotIn,16,64,1,50
3171,199.0,{'runtime': 13},0.7692307692307693,14.29515814781189,0.8695652173913043,1.0,1e-05,199.0,1701871757.9635131,1,SAGPool,4,HotIn,16,64,0,50
3172,199.0,{'runtime': 12},0.6153846153846154,12.69522190093994,0.7065217391304348,0.7,1e-05,199.0,1701871755.860288,1,GCN,4,HotIn,16,64,1,50
3173,199.0,{'runtime': 13},0.6153846153846154,13.750438928604126,0.7065217391304348,0.7,1e-05,199.0,1701871755.922046,1,GCN,4,HotIn,16,64,0,50
3174,199.0,{'runtime': 17},0.8461538461538461,17.901198863983154,0.9021739130434784,0.98,1e-05,199.0,1701871757.692895,1,GIN,4,HotIn,16,64,1,50
3175,199.0,{'runtime': 17},0.7692307692307693,17.733402013778687,0.7934782608695652,0.9,1e-05,199.0,1701871757.338376,1,GIN,4,HotIn,16,64,0,50
3176,199.0,{'runtime': 10},0.9230769230769232,11.319269895553589,0.9347826086956522,1.0,1e-05,199.0,1701871732.214684,1,GlobalAttentionNet,3,HotIn,16,64,0,50
3177,199.0,{'runtime': 10},0.9230769230769232,11.355942964553831,0.9239130434782608,1.0,1e-05,199.0,1701871732.195432,1,GlobalAttentionNet,3,HotIn,16,64,1,50
3178,199.0,{'runtime': 11},0.8461538461538461,12.510212182998655,0.8804347826086957,1.0,1e-05,199.0,1701871732.989422,1,SAGPool,3,HotIn,16,64,1,50
3179,199.0,{'runtime': 12},0.8461538461538461,12.794517040252686,0.7608695652173914,0.94,1e-05,199.0,1701871732.455015,1,SAGPool,3,HotIn,16,64,0,50
3180,129.0,,0.6153846153846154,10.2879900932312,0.7065217391304348,0.7,1e-05,129.0,1701871728.768924,1,GCN,3,HotIn,16,64,1,50
3181,199.0,{'runtime': 11},0.6153846153846154,12.573877096176147,0.7065217391304348,0.7,1e-05,199.0,1701871730.123955,1,GCN,3,HotIn,16,64,0,50
3182,199.0,{'runtime': 15},1.0,16.608599185943604,0.9782608695652174,1.0,1e-05,199.0,1701871732.649089,1,GIN,3,HotIn,16,64,1,50
3183,199.0,{'runtime': 16},1.0,17.364824056625366,0.9565217391304348,1.0,1e-05,199.0,1701871732.48859,1,GIN,3,HotIn,16,64,0,50
3184,199.0,{'runtime': 7},0.9230769230769232,8.416887044906616,0.9130434782608696,1.0,1e-05,199.0,1701871707.1322792,1,GlobalAttentionNet,2,HotIn,16,64,1,50
3185,199.0,{'runtime': 7},0.8461538461538461,8.694154024124146,0.8913043478260869,1.0,1e-05,199.0,1701871706.347799,1,GlobalAttentionNet,2,HotIn,16,64,0,50
3186,199.0,{'runtime': 9},0.8461538461538461,9.64348077774048,0.8695652173913043,1.0,1e-05,199.0,1701871705.5239098,1,SAGPool,2,HotIn,16,64,0,50
3187,199.0,{'runtime': 8},0.8461538461538461,9.454588174819946,0.8478260869565217,1.0,1e-05,199.0,1701871705.7460952,1,SAGPool,2,HotIn,16,64,1,50
3188,199.0,{'runtime': 9},0.6153846153846154,10.39711308479309,0.6413043478260869,0.86,1e-05,199.0,1701871705.028764,1,GCN,2,HotIn,16,64,1,50
3189,199.0,{'runtime': 10},0.6153846153846154,11.133465051651,0.7065217391304348,0.7,1e-05,199.0,1701871703.414357,1,GCN,2,HotIn,16,64,0,50
3190,199.0,{'runtime': 12},1.0,13.71513295173645,0.9782608695652174,1.0,1e-05,199.0,1701871704.808675,1,GIN,2,HotIn,16,64,1,50
3191,199.0,{'runtime': 12},1.0,13.27587890625,0.9456521739130436,1.0,1e-05,199.0,1701871701.119107,1,GIN,2,HotIn,16,64,0,50
3192,199.0,{'runtime': 5},0.9230769230769232,7.47829008102417,0.9347826086956522,1.0,1e-05,199.0,1701871684.934746,1,GlobalAttentionNet,1,HotIn,16,64,1,50
3193,199.0,{'runtime': 6},0.8461538461538461,7.0387609004974365,0.8804347826086957,1.0,1e-05,199.0,1701871683.412611,1,GlobalAttentionNet,1,HotIn,16,64,0,50
3194,199.0,{'runtime': 7},0.8461538461538461,7.8919548988342285,0.8369565217391305,1.0,1e-05,199.0,1701871682.5297458,1,SAGPool,1,HotIn,16,64,1,50
3195,199.0,{'runtime': 7},0.9230769230769232,8.111307144165039,0.8369565217391305,1.0,1e-05,199.0,1701871682.354444,1,SAGPool,1,HotIn,16,64,0,50
3196,199.0,{'runtime': 8},0.6923076923076923,9.73904299736023,0.6304347826086957,0.72,1e-05,199.0,1701871680.596271,1,GCN,1,HotIn,16,64,1,50
3197,199.0,{'runtime': 9},0.6923076923076923,9.845659017562866,0.6847826086956522,0.76,1e-05,199.0,1701871679.234828,1,GCN,1,HotIn,16,64,0,50
3198,199.0,{'runtime': 10},1.0,11.120513916015623,0.9782608695652174,1.0,1e-05,199.0,1701871679.160209,1,GIN,1,HotIn,16,64,1,50
3199,199.0,{'runtime': 10},1.0,11.403902053833008,0.9891304347826086,1.0,1e-05,199.0,1701871678.368803,1,GIN,1,HotIn,16,64,0,50
3200,199.0,{'runtime': 10},0.9230769230769232,11.078764915466309,0.9347826086956522,1.0,1e-05,199.0,1701871661.636562,1,GlobalAttentionNet,4,HotIn,16,32,1,50
3201,199.0,{'runtime': 10},0.9230769230769232,11.401410102844238,0.9239130434782608,1.0,1e-05,199.0,1701871660.655972,1,GlobalAttentionNet,4,HotIn,16,32,0,50
3202,199.0,{'runtime': 12},0.6923076923076923,12.93409514427185,0.8152173913043478,1.0,1e-05,199.0,1701871661.752536,1,SAGPool,4,HotIn,16,32,1,50
3203,199.0,{'runtime': 12},0.8461538461538461,13.462201118469238,0.9021739130434784,1.0,1e-05,199.0,1701871661.7504692,1,SAGPool,4,HotIn,16,32,0,50
3204,199.0,{'runtime': 11},0.6153846153846154,12.127990007400513,0.7065217391304348,0.7,1e-05,199.0,1701871660.598531,1,GCN,4,HotIn,16,32,1,50
3205,199.0,{'runtime': 11},0.6153846153846154,12.677873134613035,0.7065217391304348,0.7,1e-05,199.0,1701871658.858591,1,GCN,4,HotIn,16,32,0,50
3206,199.0,{'runtime': 16},0.9230769230769232,17.42055606842041,0.9565217391304348,0.98,1e-05,199.0,1701871662.04245,1,GIN,4,HotIn,16,32,1,50
3207,199.0,{'runtime': 17},0.8461538461538461,17.975379943847656,0.9021739130434784,0.98,1e-05,199.0,1701871661.635722,1,GIN,4,HotIn,16,32,0,50
3208,199.0,{'runtime': 10},0.8461538461538461,11.173420906066896,0.9021739130434784,1.0,1e-05,199.0,1701871636.268978,1,GlobalAttentionNet,3,HotIn,16,32,1,50
3209,199.0,{'runtime': 10},0.7692307692307693,11.478108167648315,0.8804347826086957,1.0,1e-05,199.0,1701871635.849348,1,GlobalAttentionNet,3,HotIn,16,32,0,50
3210,199.0,{'runtime': 11},0.6153846153846154,12.264945030212402,0.7065217391304348,0.7,1e-05,199.0,1701871634.810534,1,GCN,3,HotIn,16,32,1,50
3211,199.0,{'runtime': 12},0.7692307692307693,12.828164100646973,0.782608695652174,0.94,1e-05,199.0,1701871636.063116,1,SAGPool,3,HotIn,16,32,1,50
3212,199.0,{'runtime': 12},0.7692307692307693,13.17229986190796,0.8695652173913043,1.0,1e-05,199.0,1701871636.005379,1,SAGPool,3,HotIn,16,32,0,50
3213,199.0,{'runtime': 11},0.6153846153846154,12.013966083526611,0.7065217391304348,0.7,1e-05,199.0,1701871634.370048,1,GCN,3,HotIn,16,32,0,50
3214,199.0,{'runtime': 15},0.9230769230769232,16.45215106010437,0.9239130434782608,1.0,1e-05,199.0,1701871636.365173,1,GIN,3,HotIn,16,32,1,50
3215,199.0,{'runtime': 17},0.9230769230769232,17.839373111724854,0.967391304347826,0.98,1e-05,199.0,1701871635.999732,1,GIN,3,HotIn,16,32,0,50
3216,199.0,{'runtime': 8},0.8461538461538461,9.704323053359984,0.9130434782608696,1.0,1e-05,199.0,1701871609.9703171,1,GlobalAttentionNet,2,HotIn,16,32,1,50
3217,199.0,{'runtime': 9},0.8461538461538461,10.348278999328612,0.9239130434782608,1.0,1e-05,199.0,1701871609.472596,1,GlobalAttentionNet,2,HotIn,16,32,0,50
3218,199.0,{'runtime': 10},0.7692307692307693,10.836252927780151,0.8478260869565217,1.0,1e-05,199.0,1701871608.874802,1,SAGPool,2,HotIn,16,32,1,50
3219,199.0,{'runtime': 10},0.6153846153846154,11.232203006744385,0.7065217391304348,0.7,1e-05,199.0,1701871608.994849,1,GCN,2,HotIn,16,32,1,50
3220,199.0,{'runtime': 10},0.7692307692307693,10.756875038146973,0.8586956521739131,1.0,1e-05,199.0,1701871608.637564,1,SAGPool,2,HotIn,16,32,0,50
3221,199.0,{'runtime': 11},0.4615384615384616,11.84162712097168,0.6413043478260869,0.68,1e-05,199.0,1701871607.589132,1,GCN,2,HotIn,16,32,0,50
3222,199.0,{'runtime': 13},0.8461538461538461,14.217314958572388,0.9130434782608696,0.98,1e-05,199.0,1701871609.406532,1,GIN,2,HotIn,16,32,1,50
3223,199.0,{'runtime': 13},0.8461538461538461,14.263120889663696,0.8478260869565217,0.98,1e-05,199.0,1701871609.3223329,1,GIN,2,HotIn,16,32,0,50
3224,199.0,{'runtime': 8},0.8461538461538461,9.501513242721558,0.9021739130434784,1.0,1e-05,199.0,1701871587.7396932,1,GlobalAttentionNet,1,HotIn,16,32,1,50
3225,199.0,{'runtime': 8},0.7692307692307693,9.76197099685669,0.9130434782608696,1.0,1e-05,199.0,1701871587.397237,1,GlobalAttentionNet,1,HotIn,16,32,0,50
3226,199.0,{'runtime': 9},0.7692307692307693,9.855593919754028,0.7717391304347826,0.92,1e-05,199.0,1701871587.258571,1,SAGPool,1,HotIn,16,32,1,50
3227,199.0,{'runtime': 9},0.7692307692307693,9.901655912399292,0.8478260869565217,1.0,1e-05,199.0,1701871586.921057,1,SAGPool,1,HotIn,16,32,0,50
3228,199.0,{'runtime': 9},0.6153846153846154,10.393913984298706,0.6739130434782609,0.72,1e-05,199.0,1701871585.940748,1,GCN,1,HotIn,16,32,1,50
3229,199.0,{'runtime': 10},0.6153846153846154,10.848245859146118,0.6847826086956522,0.7,1e-05,199.0,1701871585.6887848,1,GCN,1,HotIn,16,32,0,50
3230,199.0,{'runtime': 11},1.0,12.5561261177063,0.9891304347826086,1.0,1e-05,199.0,1701871586.295264,1,GIN,1,HotIn,16,32,1,50
3231,199.0,{'runtime': 11},0.9230769230769232,12.569154977798462,0.9347826086956522,1.0,1e-05,199.0,1701871585.728178,1,GIN,1,HotIn,16,32,0,50
3232,199.0,{'runtime': 10},0.8461538461538461,10.790199995040894,0.8804347826086957,1.0,1e-05,199.0,1701871562.970558,1,GlobalAttentionNet,4,HotIn,16,16,0,50
3233,199.0,{'runtime': 10},0.6153846153846154,10.62784719467163,0.7065217391304348,0.7,1e-05,199.0,1701871562.913824,1,GlobalAttentionNet,4,HotIn,16,16,1,50
3234,199.0,{'runtime': 12},0.6153846153846154,13.124385118484495,0.7065217391304348,0.7,1e-05,199.0,1701871562.684524,1,SAGPool,4,HotIn,16,16,1,50
3235,199.0,{'runtime': 12},0.7692307692307693,12.919387102127075,0.7934782608695652,0.96,1e-05,199.0,1701871562.524652,1,SAGPool,4,HotIn,16,16,0,50
3236,199.0,{'runtime': 12},0.6153846153846154,13.041937112808228,0.7065217391304348,0.7,1e-05,199.0,1701871560.695722,1,GCN,4,HotIn,16,16,1,50
3237,199.0,{'runtime': 12},0.6153846153846154,13.159188032150269,0.7065217391304348,0.7,1e-05,199.0,1701871560.077603,1,GCN,4,HotIn,16,16,0,50
3238,199.0,{'runtime': 16},0.7692307692307693,16.93381381034851,0.8369565217391305,0.88,1e-05,199.0,1701871562.1887748,1,GIN,4,HotIn,16,16,1,50
3239,199.0,{'runtime': 16},0.7692307692307693,17.349987030029297,0.8586956521739131,0.94,1e-05,199.0,1701871561.475967,1,GIN,4,HotIn,16,16,0,50
3240,199.0,{'runtime': 7},0.6153846153846154,8.170467853546143,0.7065217391304348,0.7,1e-05,199.0,1701871539.42197,1,GlobalAttentionNet,3,HotIn,16,16,0,50
3241,199.0,{'runtime': 7},0.7692307692307693,8.100028038024902,0.8043478260869565,0.94,1e-05,199.0,1701871539.403297,1,GlobalAttentionNet,3,HotIn,16,16,1,50
3242,199.0,{'runtime': 9},1.0,10.321377038955688,0.9130434782608696,1.0,1e-05,199.0,1701871537.990751,1,SAGPool,3,HotIn,16,16,1,50
3243,199.0,{'runtime': 10},0.6923076923076923,11.377307176589966,0.8043478260869565,0.94,1e-05,199.0,1701871536.255423,1,SAGPool,3,HotIn,16,16,0,50
3244,199.0,{'runtime': 10},0.6153846153846154,11.056270122528076,0.7065217391304348,0.7,1e-05,199.0,1701871534.870419,1,GCN,3,HotIn,16,16,1,50
3245,199.0,{'runtime': 10},0.6153846153846154,11.08920407295227,0.7065217391304348,0.7,1e-05,199.0,1701871534.416903,1,GCN,3,HotIn,16,16,0,50
3246,199.0,{'runtime': 13},0.7692307692307693,14.563333988189695,0.8043478260869565,0.9,1e-05,199.0,1701871535.923439,1,GIN,3,HotIn,16,16,1,50
3247,199.0,{'runtime': 14},0.6923076923076923,15.114277839660645,0.7065217391304348,0.7,1e-05,199.0,1701871535.36787,1,GIN,3,HotIn,16,16,0,50
3248,199.0,{'runtime': 6},0.7692307692307693,6.622937917709351,0.8369565217391305,0.98,1e-05,199.0,1701871516.5679848,1,GlobalAttentionNet,2,HotIn,16,16,1,50
3249,199.0,{'runtime': 6},0.6923076923076923,6.681305885314941,0.8260869565217391,0.92,1e-05,199.0,1701871516.454144,1,GlobalAttentionNet,2,HotIn,16,16,0,50
3250,199.0,{'runtime': 6},0.7692307692307693,7.413300037384033,0.782608695652174,0.98,1e-05,199.0,1701871514.91049,1,SAGPool,2,HotIn,16,16,1,50
3251,199.0,{'runtime': 8},0.7692307692307693,9.072386264801024,0.782608695652174,0.98,1e-05,199.0,1701871512.6328802,1,SAGPool,2,HotIn,16,16,0,50
3252,199.0,{'runtime': 9},0.6153846153846154,10.347534894943236,0.7065217391304348,0.7,1e-05,199.0,1701871510.830515,1,GCN,2,HotIn,16,16,1,50
3253,199.0,{'runtime': 9},0.6153846153846154,9.934181928634644,0.7065217391304348,0.7,1e-05,199.0,1701871509.8122098,1,GCN,2,HotIn,16,16,0,50
3254,199.0,{'runtime': 10},0.6153846153846154,11.49510097503662,0.7065217391304348,0.84,1e-05,199.0,1701871508.339136,1,GIN,2,HotIn,16,16,0,50
3255,199.0,{'runtime': 10},0.9230769230769232,11.350669145584106,0.9565217391304348,0.98,1e-05,199.0,1701871508.391885,1,GIN,2,HotIn,16,16,1,50
3256,199.0,{'runtime': 7},0.6153846153846154,7.738079786300659,0.7065217391304348,0.7,1e-05,199.0,1701871500.441043,1,GlobalAttentionNet,1,HotIn,16,16,1,50
3257,199.0,{'runtime': 5},0.8461538461538461,6.284385919570923,0.75,0.84,1e-05,199.0,1701871494.292593,1,SAGPool,1,HotIn,16,16,1,50
3258,199.0,{'runtime': 6},0.7692307692307693,6.749363899230957,0.8478260869565217,1.0,1e-05,199.0,1701871495.133598,1,GlobalAttentionNet,1,HotIn,16,16,0,50
3259,199.0,{'runtime': 6},0.9230769230769232,6.792042970657349,0.7608695652173914,0.94,1e-05,199.0,1701871492.655,1,SAGPool,1,HotIn,16,16,0,50
3260,199.0,{'runtime': 7},0.6153846153846154,7.602663993835449,0.7065217391304348,0.7,1e-05,199.0,1701871487.330726,1,GCN,1,HotIn,16,16,1,50
3261,199.0,{'runtime': 6},0.6153846153846154,7.310437917709351,0.7065217391304348,0.7,1e-05,199.0,1701871486.553501,1,GCN,1,HotIn,16,16,0,50
3262,199.0,{'runtime': 7},1.0,8.061568021774292,0.967391304347826,1.0,1e-05,199.0,1701871484.462551,1,GIN,1,HotIn,16,16,0,50
3263,199.0,{'runtime': 7},0.9230769230769232,8.375777959823608,0.9891304347826086,0.98,1e-05,199.0,1701871484.865521,1,GIN,1,HotIn,16,16,1,50
3264,199.0,{'runtime': 9},1.0,9.631657123565674,0.9456521739130436,1.0,1e-05,199.0,1701871477.904642,0,GlobalAttentionNet,4,HotIn,16,64,0,50
3265,199.0,{'runtime': 8},0.9230769230769232,9.434779167175291,0.9130434782608696,0.94,1e-05,199.0,1701871477.717879,0,GlobalAttentionNet,4,HotIn,16,64,1,50
3266,199.0,{'runtime': 10},0.9230769230769232,10.96471905708313,0.9130434782608696,1.0,1e-05,199.0,1701871478.915905,0,SAGPool,4,HotIn,16,64,1,50
3267,199.0,{'runtime': 11},0.9230769230769232,11.552308797836304,0.9130434782608696,1.0,1e-05,199.0,1701871470.126891,0,SAGPool,4,HotIn,16,64,0,50
3268,199.0,{'runtime': 10},0.5384615384615384,10.583361864089966,0.7065217391304348,0.72,1e-05,199.0,1701871468.650029,0,GCN,4,HotIn,16,64,1,50
