,_step,_wandb,val_acc,train_acc,_timestamp,lr,epoch,_runtime,test_acc,fold,model,layers,dataset,batch_size,hidden_dims,repetitions,dataset_size
700,199.0,{'runtime': 9},0.88,0.85,1702386940.521199,1e-05,199.0,10.465934038162231,0.7934782608695652,0,GlobalAttentionNet,2,HotEdgesFull,16,64,"[1, 2]",100
701,199.0,{'runtime': 18},0.92,0.95,1702386949.0173042,1e-05,199.0,18.95717716217041,0.7717391304347826,0,GINE,2,HotEdgesFull,16,64,"[1, 2]",100
702,199.0,{'runtime': 11},0.88,0.85,1702386933.0404532,1e-05,199.0,11.84258222579956,0.782608695652174,0,GlobalAttentionNet,1,HotEdgesFull,16,64,"[1, 2]",100
703,199.0,{'runtime': 14},0.84,0.92,1702386935.02931,1e-05,199.0,15.385195016860962,0.7282608695652174,0,GINE,1,HotEdgesFull,16,64,"[1, 2]",100
704,199.0,{'runtime': 13},0.84,0.85,1702386931.564082,1e-05,199.0,13.659600973129272,0.7717391304347826,0,GlobalAttentionNet,4,HotEdgesFull,16,32,"[1, 2]",100
705,199.0,{'runtime': 26},0.84,0.94,1702386941.632878,1e-05,199.0,27.22616410255432,0.717391304347826,0,GINE,4,HotEdgesFull,16,32,"[1, 2]",100
706,199.0,{'runtime': 12},0.88,0.85,1702386926.932138,1e-05,199.0,12.908707857131958,0.782608695652174,0,GlobalAttentionNet,3,HotEdgesFull,16,32,"[1, 2]",100
707,199.0,{'runtime': 24},0.8,0.88,1702386935.787772,1e-05,199.0,24.59573197364807,0.7717391304347826,0,GINE,3,HotEdgesFull,16,32,"[1, 2]",100
708,199.0,{'runtime': 12},0.88,0.85,1702386906.978295,1e-05,199.0,12.792701005935667,0.7934782608695652,0,GlobalAttentionNet,2,HotEdgesFull,16,32,"[1, 2]",100
709,199.0,{'runtime': 20},0.76,0.92,1702386914.886763,1e-05,199.0,21.020950078964233,0.7608695652173914,0,GINE,2,HotEdgesFull,16,32,"[1, 2]",100
710,199.0,{'runtime': 12},0.88,0.85,1702386905.448064,1e-05,199.0,13.329037189483644,0.7717391304347826,0,GlobalAttentionNet,1,HotEdgesFull,16,32,"[1, 2]",100
711,199.0,{'runtime': 16},0.84,0.96,1702386907.142609,1e-05,199.0,17.39810299873352,0.8043478260869565,0,GINE,1,HotEdgesFull,16,32,"[1, 2]",100
712,199.0,{'runtime': 30},0.84,0.91,1702386918.051518,1e-05,199.0,30.70922803878784,0.7717391304347826,0,GINE,4,HotEdgesFull,16,16,"[1, 2]",100
713,199.0,{'runtime': 14},0.88,0.82,1702386902.8803608,1e-05,199.0,14.987164735794067,0.7934782608695652,0,GlobalAttentionNet,4,HotEdgesFull,16,16,"[1, 2]",100
714,199.0,{'runtime': 14},0.88,0.86,1702386899.053678,1e-05,199.0,14.6169331073761,0.7717391304347826,0,GlobalAttentionNet,3,HotEdgesFull,16,16,"[1, 2]",100
715,199.0,{'runtime': 23},0.84,0.91,1702386903.063294,1e-05,199.0,24.33337903022766,0.7717391304347826,0,GINE,3,HotEdgesFull,16,16,"[1, 2]",100
716,199.0,{'runtime': 12},0.88,0.84,1702386877.714607,1e-05,199.0,12.90262007713318,0.717391304347826,0,GlobalAttentionNet,2,HotEdgesFull,16,16,"[1, 2]",100
717,199.0,{'runtime': 15},0.84,0.87,1702386879.222599,1e-05,199.0,16.05975103378296,0.8804347826086957,0,GINE,1,HotEdgesFull,16,16,"[1, 2]",100
718,199.0,{'runtime': 18},0.88,0.94,1702386882.638787,1e-05,199.0,19.377596139907837,0.75,0,GINE,2,HotEdgesFull,16,16,"[1, 2]",100
719,199.0,{'runtime': 12},0.8333333333333334,0.9019607843137256,1702386875.9565032,1e-05,199.0,12.80493426322937,0.7608695652173914,4,GlobalAttentionNet,4,HotEdgesFull,16,64,"[1, 2]",50
720,199.0,{'runtime': 11},0.88,0.85,1702386875.396524,1e-05,199.0,12.202739953994753,0.7608695652173914,0,GlobalAttentionNet,1,HotEdgesFull,16,16,"[1, 2]",100
721,199.0,{'runtime': 21},0.8333333333333334,0.9019607843137256,1702386883.1002398,1e-05,199.0,22.17415976524353,0.6847826086956522,4,GINE,4,HotEdgesFull,16,64,"[1, 2]",50
722,199.0,{'runtime': 11},1.0,0.9411764705882352,1702386868.900522,1e-05,199.0,12.306838035583496,0.7282608695652174,4,GlobalAttentionNet,3,HotEdgesFull,16,64,"[1, 2]",50
723,199.0,{'runtime': 20},0.8333333333333334,0.9803921568627452,1702386874.3561652,1e-05,199.0,20.892498254776,0.6956521739130435,4,GINE,3,HotEdgesFull,16,64,"[1, 2]",50
724,199.0,{'runtime': 9},1.0,0.9411764705882352,1702386850.772305,1e-05,199.0,10.346863031387327,0.7608695652173914,4,GlobalAttentionNet,2,HotEdgesFull,16,64,"[1, 2]",50
725,199.0,{'runtime': 15},0.8333333333333334,0.9803921568627452,1702386852.567147,1e-05,199.0,15.954220056533812,0.6847826086956522,4,GINE,2,HotEdgesFull,16,64,"[1, 2]",50
726,199.0,{'runtime': 13},0.9166666666666666,0.9803921568627452,1702386850.180526,1e-05,199.0,14.039858102798462,0.782608695652174,4,GINE,1,HotEdgesFull,16,64,"[1, 2]",50
727,199.0,{'runtime': 10},1.0,0.9019607843137256,1702386847.109922,1e-05,199.0,10.717392921447754,0.717391304347826,4,GlobalAttentionNet,1,HotEdgesFull,16,64,"[1, 2]",50
728,199.0,{'runtime': 20},0.8333333333333334,0.9411764705882352,1702386854.11088,1e-05,199.0,21.262605905532837,0.6847826086956522,4,GINE,4,HotEdgesFull,16,32,"[1, 2]",50
729,199.0,{'runtime': 12},0.9166666666666666,0.8823529411764706,1702386845.685483,1e-05,199.0,12.566765069961548,0.717391304347826,4,GlobalAttentionNet,4,HotEdgesFull,16,32,"[1, 2]",50
730,199.0,{'runtime': 12},0.9166666666666666,0.9411764705882352,1702386844.555732,1e-05,199.0,13.293476104736328,0.7282608695652174,4,GlobalAttentionNet,3,HotEdgesFull,16,32,"[1, 2]",50
731,199.0,{'runtime': 18},0.8333333333333334,0.9215686274509804,1702386850.903497,1e-05,199.0,19.63488793373108,0.7282608695652174,4,GINE,3,HotEdgesFull,16,32,"[1, 2]",50
732,199.0,{'runtime': 8},1.0,0.9411764705882352,1702386823.952842,1e-05,199.0,8.798253059387207,0.7391304347826086,4,GlobalAttentionNet,2,HotEdgesFull,16,32,"[1, 2]",50
733,199.0,{'runtime': 11},0.8333333333333334,0.9803921568627452,1702386826.944694,1e-05,199.0,12.503868103027344,0.6956521739130435,4,GINE,2,HotEdgesFull,16,32,"[1, 2]",50
734,199.0,{'runtime': 10},0.9166666666666666,0.8823529411764706,1702386820.964506,1e-05,199.0,10.709033250808716,0.6956521739130435,4,GlobalAttentionNet,1,HotEdgesFull,16,32,"[1, 2]",50
735,199.0,{'runtime': 11},0.8333333333333334,0.9019607843137256,1702386818.948012,1e-05,199.0,12.048051118850708,0.7282608695652174,4,GlobalAttentionNet,4,HotEdgesFull,16,16,"[1, 2]",50
736,199.0,{'runtime': 12},0.8333333333333334,0.9607843137254902,1702386820.3536398,1e-05,199.0,13.466033935546877,0.75,4,GINE,1,HotEdgesFull,16,32,"[1, 2]",50
737,199.0,{'runtime': 17},1.0,0.9019607843137256,1702386822.288309,1e-05,199.0,17.92937397956848,0.7282608695652174,4,GINE,3,HotEdgesFull,16,16,"[1, 2]",50
738,199.0,{'runtime': 10},0.9166666666666666,0.9215686274509804,1702386816.2756832,1e-05,199.0,11.294102191925049,0.75,4,GlobalAttentionNet,3,HotEdgesFull,16,16,"[1, 2]",50
739,199.0,{'runtime': 19},0.75,0.9803921568627452,1702386825.903828,1e-05,199.0,20.53834581375122,0.6086956521739131,4,GINE,4,HotEdgesFull,16,16,"[1, 2]",50
740,199.0,{'runtime': 7},0.9166666666666666,0.9019607843137256,1702386798.058141,1e-05,199.0,8.094856023788452,0.7391304347826086,4,GlobalAttentionNet,2,HotEdgesFull,16,16,"[1, 2]",50
741,199.0,{'runtime': 12},0.9166666666666666,0.9607843137254902,1702386800.568686,1e-05,199.0,12.616168975830078,0.7282608695652174,4,GINE,2,HotEdgesFull,16,16,"[1, 2]",50
742,199.0,{'runtime': 8},0.75,0.8823529411764706,1702386795.695391,1e-05,199.0,9.494961023330688,0.7282608695652174,4,GlobalAttentionNet,1,HotEdgesFull,16,16,"[1, 2]",50
743,199.0,{'runtime': 11},0.75,0.9607843137254902,1702386796.223246,1e-05,199.0,12.367556095123293,0.7608695652173914,3,GlobalAttentionNet,4,HotEdgesFull,16,64,"[1, 2]",50
744,199.0,{'runtime': 11},0.75,0.8823529411764706,1702386796.463544,1e-05,199.0,12.054471015930176,0.7282608695652174,4,GINE,1,HotEdgesFull,16,16,"[1, 2]",50
745,199.0,{'runtime': 20},0.8333333333333334,0.9803921568627452,1702386804.4312131,1e-05,199.0,20.980408191680908,0.782608695652174,3,GINE,4,HotEdgesFull,16,64,"[1, 2]",50
746,199.0,{'runtime': 12},0.75,0.9607843137254902,1702386792.5776849,1e-05,199.0,12.572768926620483,0.7282608695652174,3,GlobalAttentionNet,3,HotEdgesFull,16,64,"[1, 2]",50
747,199.0,{'runtime': 16},0.6666666666666666,0.9803921568627452,1702386790.605175,1e-05,199.0,17.148452043533325,0.7934782608695652,3,GINE,3,HotEdgesFull,16,64,"[1, 2]",50
748,199.0,{'runtime': 9},0.75,0.9411764705882352,1702386773.730466,1e-05,199.0,11.275282144546509,0.7608695652173914,3,GlobalAttentionNet,2,HotEdgesFull,16,64,"[1, 2]",50
749,199.0,{'runtime': 14},0.6666666666666666,0.9803921568627452,1702386775.677078,1e-05,199.0,14.91518211364746,0.782608695652174,3,GINE,2,HotEdgesFull,16,64,"[1, 2]",50
750,199.0,{'runtime': 9},0.8333333333333334,0.9411764705882352,1702386771.0586271,1e-05,199.0,10.24914813041687,0.7391304347826086,3,GlobalAttentionNet,1,HotEdgesFull,16,64,"[1, 2]",50
751,199.0,{'runtime': 12},0.5833333333333334,0.9803921568627452,1702386771.4875789,1e-05,199.0,13.20478081703186,0.7391304347826086,3,GINE,1,HotEdgesFull,16,64,"[1, 2]",50
752,199.0,{'runtime': 11},0.75,0.9607843137254902,1702386768.6363158,1e-05,199.0,11.69403076171875,0.75,3,GlobalAttentionNet,4,HotEdgesFull,16,32,"[1, 2]",50
753,199.0,{'runtime': 20},0.6666666666666666,0.9803921568627452,1702386774.498938,1e-05,199.0,21.22127604484558,0.75,3,GINE,4,HotEdgesFull,16,32,"[1, 2]",50
754,120.0,,0.75,0.9411764705882352,1702386761.592555,1.1398895185373128e-05,120.0,9.126665115356444,0.7608695652173914,3,GlobalAttentionNet,3,HotEdgesFull,16,32,"[1, 2]",50
755,199.0,{'runtime': 18},0.8333333333333334,1.0,1702386771.516577,1e-05,199.0,19.429986000061035,0.75,3,GINE,3,HotEdgesFull,16,32,"[1, 2]",50
756,199.0,{'runtime': 9},0.75,0.9411764705882352,1702386746.3172789,1e-05,199.0,9.839374780654907,0.7608695652173914,3,GlobalAttentionNet,2,HotEdgesFull,16,32,"[1, 2]",50
757,199.0,{'runtime': 13},0.8333333333333334,0.9803921568627452,1702386748.8093052,1e-05,199.0,14.24831223487854,0.7391304347826086,3,GINE,2,HotEdgesFull,16,32,"[1, 2]",50
758,199.0,{'runtime': 11},0.8333333333333334,0.9215686274509804,1702386743.729486,1e-05,199.0,11.515805006027222,0.7391304347826086,3,GlobalAttentionNet,1,HotEdgesFull,16,32,"[1, 2]",50
759,199.0,{'runtime': 11},0.6666666666666666,0.803921568627451,1702386744.4658198,1e-05,199.0,12.413502931594849,0.6739130434782609,3,GlobalAttentionNet,4,HotEdgesFull,16,16,"[1, 2]",50
760,199.0,{'runtime': 13},0.8333333333333334,0.9607843137254902,1702386745.883373,1e-05,199.0,13.702315092086792,0.7934782608695652,3,GINE,1,HotEdgesFull,16,32,"[1, 2]",50
761,199.0,{'runtime': 20},0.75,0.9215686274509804,1702386749.143141,1e-05,199.0,20.778165102005005,0.8043478260869565,3,GINE,4,HotEdgesFull,16,16,"[1, 2]",50
762,199.0,{'runtime': 11},0.75,0.9411764705882352,1702386739.672867,1e-05,199.0,12.479973077774048,0.7391304347826086,3,GlobalAttentionNet,3,HotEdgesFull,16,16,"[1, 2]",50
763,199.0,{'runtime': 19},0.8333333333333334,0.9607843137254902,1702386747.0187368,1e-05,199.0,19.782166957855225,0.7391304347826086,3,GINE,3,HotEdgesFull,16,16,"[1, 2]",50
764,199.0,{'runtime': 8},0.75,0.9411764705882352,1702386720.115333,1e-05,199.0,9.238761186599731,0.75,3,GlobalAttentionNet,2,HotEdgesFull,16,16,"[1, 2]",50
765,199.0,{'runtime': 12},0.75,0.9411764705882352,1702386722.189047,1e-05,199.0,13.597352027893066,0.7717391304347826,3,GINE,2,HotEdgesFull,16,16,"[1, 2]",50
766,199.0,{'runtime': 10},0.75,0.9215686274509804,1702386717.391859,1e-05,199.0,10.66726803779602,0.7608695652173914,3,GlobalAttentionNet,1,HotEdgesFull,16,16,"[1, 2]",50
767,199.0,{'runtime': 12},0.6666666666666666,0.9215686274509804,1702386719.183855,1e-05,199.0,12.741371154785156,0.782608695652174,3,GINE,1,HotEdgesFull,16,16,"[1, 2]",50
768,199.0,{'runtime': 12},0.8461538461538461,0.98,1702386719.094528,1e-05,199.0,12.644954919815063,0.75,2,GlobalAttentionNet,4,HotEdgesFull,16,64,"[1, 2]",50
769,199.0,{'runtime': 19},0.8461538461538461,0.92,1702386724.471835,1e-05,199.0,20.007077932357788,0.7282608695652174,2,GINE,4,HotEdgesFull,16,64,"[1, 2]",50
770,199.0,{'runtime': 12},0.8461538461538461,0.98,1702386715.515427,1e-05,199.0,13.242818117141724,0.7282608695652174,2,GlobalAttentionNet,3,HotEdgesFull,16,64,"[1, 2]",50
771,199.0,{'runtime': 18},0.6923076923076923,0.98,1702386714.693164,1e-05,199.0,18.942612171173096,0.6956521739130435,2,GINE,3,HotEdgesFull,16,64,"[1, 2]",50
772,199.0,{'runtime': 9},0.7692307692307693,0.98,1702386695.041488,1e-05,199.0,9.874794960021973,0.75,2,GlobalAttentionNet,2,HotEdgesFull,16,64,"[1, 2]",50
773,199.0,{'runtime': 12},0.7692307692307693,1.0,1702386698.521358,1e-05,199.0,13.405797004699709,0.7608695652173914,2,GINE,2,HotEdgesFull,16,64,"[1, 2]",50
774,199.0,{'runtime': 9},0.8461538461538461,0.96,1702386692.6760352,1e-05,199.0,9.958916187286375,0.717391304347826,2,GlobalAttentionNet,1,HotEdgesFull,16,64,"[1, 2]",50
775,199.0,{'runtime': 12},0.6923076923076923,0.98,1702386693.4799302,1e-05,199.0,13.18122911453247,0.6956521739130435,2,GINE,1,HotEdgesFull,16,64,"[1, 2]",50
776,199.0,{'runtime': 11},0.8461538461538461,0.96,1702386691.2579808,1e-05,199.0,11.783260822296144,0.7391304347826086,2,GlobalAttentionNet,4,HotEdgesFull,16,32,"[1, 2]",50
777,199.0,{'runtime': 19},0.6923076923076923,0.98,1702386697.460889,1e-05,199.0,20.511990070343018,0.7065217391304348,2,GINE,4,HotEdgesFull,16,32,"[1, 2]",50
778,199.0,{'runtime': 10},0.8461538461538461,0.98,1702386685.876044,1e-05,199.0,10.978852033615112,0.7282608695652174,2,GlobalAttentionNet,3,HotEdgesFull,16,32,"[1, 2]",50
779,199.0,{'runtime': 17},0.7692307692307693,0.98,1702386691.5857852,1e-05,199.0,18.284110069274902,0.7391304347826086,2,GINE,3,HotEdgesFull,16,32,"[1, 2]",50
780,199.0,{'runtime': 9},0.6923076923076923,0.9,1702386669.596704,1e-05,199.0,10.25383710861206,0.6956521739130435,2,GlobalAttentionNet,2,HotEdgesFull,16,32,"[1, 2]",50
781,199.0,{'runtime': 14},0.7692307692307693,1.0,1702386673.958409,1e-05,199.0,14.7902090549469,0.7391304347826086,2,GINE,2,HotEdgesFull,16,32,"[1, 2]",50
782,199.0,{'runtime': 10},0.8461538461538461,0.96,1702386667.551617,1e-05,199.0,10.937603950500488,0.717391304347826,2,GlobalAttentionNet,1,HotEdgesFull,16,32,"[1, 2]",50
783,199.0,{'runtime': 12},0.7692307692307693,0.98,1702386668.5164149,1e-05,199.0,13.225345849990845,0.7391304347826086,2,GINE,1,HotEdgesFull,16,32,"[1, 2]",50
784,199.0,{'runtime': 11},0.6153846153846154,0.86,1702386667.2153971,1e-05,199.0,12.295992136001589,0.6413043478260869,2,GlobalAttentionNet,4,HotEdgesFull,16,16,"[1, 2]",50
785,199.0,{'runtime': 20},0.7692307692307693,0.98,1702386675.1106691,1e-05,199.0,20.709341049194336,0.8043478260869565,2,GINE,4,HotEdgesFull,16,16,"[1, 2]",50
786,199.0,{'runtime': 11},0.8461538461538461,0.96,1702386664.995064,1e-05,199.0,12.52512001991272,0.7391304347826086,2,GlobalAttentionNet,3,HotEdgesFull,16,16,"[1, 2]",50
787,199.0,{'runtime': 18},0.7692307692307693,0.96,1702386669.982103,1e-05,199.0,19.51514720916748,0.7065217391304348,2,GINE,3,HotEdgesFull,16,16,"[1, 2]",50
788,199.0,{'runtime': 9},0.6153846153846154,0.86,1702386644.970165,1e-05,199.0,10.51223111152649,0.6956521739130435,2,GlobalAttentionNet,2,HotEdgesFull,16,16,"[1, 2]",50
789,199.0,{'runtime': 14},0.8461538461538461,0.98,1702386647.653576,1e-05,199.0,14.704866886138916,0.782608695652174,2,GINE,2,HotEdgesFull,16,16,"[1, 2]",50
790,199.0,{'runtime': 11},0.9230769230769232,0.9,1702386641.6944342,1e-05,199.0,11.63882613182068,0.717391304347826,2,GlobalAttentionNet,1,HotEdgesFull,16,16,"[1, 2]",50
791,199.0,{'runtime': 13},0.6923076923076923,0.98,1702386642.3160472,1e-05,199.0,13.758634090423584,0.717391304347826,2,GINE,1,HotEdgesFull,16,16,"[1, 2]",50
792,199.0,{'runtime': 13},0.8461538461538461,0.94,1702386642.113202,1e-05,199.0,14.018558740615845,0.7391304347826086,1,GlobalAttentionNet,4,HotEdgesFull,16,64,"[1, 2]",50
793,199.0,{'runtime': 21},0.8461538461538461,0.96,1702386649.524512,1e-05,199.0,22.20827293395996,0.717391304347826,1,GINE,4,HotEdgesFull,16,64,"[1, 2]",50
794,199.0,{'runtime': 12},0.8461538461538461,0.94,1702386639.752557,1e-05,199.0,13.31314206123352,0.717391304347826,1,GlobalAttentionNet,3,HotEdgesFull,16,64,"[1, 2]",50
795,199.0,{'runtime': 20},0.8461538461538461,0.92,1702386645.670378,1e-05,199.0,21.106878995895386,0.7608695652173914,1,GINE,3,HotEdgesFull,16,64,"[1, 2]",50
796,199.0,{'runtime': 10},0.8461538461538461,0.94,1702386618.292346,1e-05,199.0,10.772972106933594,0.7282608695652174,1,GlobalAttentionNet,2,HotEdgesFull,16,64,"[1, 2]",50
797,199.0,{'runtime': 13},0.8461538461538461,0.98,1702386621.4973,1e-05,199.0,13.980642795562744,0.7391304347826086,1,GINE,2,HotEdgesFull,16,64,"[1, 2]",50
798,199.0,{'runtime': 9},0.8461538461538461,0.9,1702386616.8914628,1e-05,199.0,10.260632753372192,0.717391304347826,1,GlobalAttentionNet,1,HotEdgesFull,16,64,"[1, 2]",50
799,199.0,{'runtime': 11},0.9230769230769232,0.94,1702386616.95063,1e-05,199.0,12.322015047073364,0.75,1,GlobalAttentionNet,4,HotEdgesFull,16,32,"[1, 2]",50
800,199.0,{'runtime': 13},0.9230769230769232,0.92,1702386618.510171,1e-05,199.0,13.95640993118286,0.717391304347826,1,GINE,1,HotEdgesFull,16,64,"[1, 2]",50
801,199.0,{'runtime': 19},0.6923076923076923,0.9,1702386622.698356,1e-05,199.0,20.14992094039917,0.7608695652173914,1,GINE,4,HotEdgesFull,16,32,"[1, 2]",50
802,199.0,{'runtime': 12},0.9230769230769232,0.94,1702386615.09006,1e-05,199.0,13.050019025802612,0.75,1,GlobalAttentionNet,3,HotEdgesFull,16,32,"[1, 2]",50
803,199.0,{'runtime': 18},0.7692307692307693,0.9,1702386614.590535,1e-05,199.0,18.743075847625732,0.6739130434782609,1,GINE,3,HotEdgesFull,16,32,"[1, 2]",50
804,199.0,{'runtime': 9},0.6923076923076923,0.82,1702386593.094031,1e-05,199.0,9.667028188705444,0.6847826086956522,1,GlobalAttentionNet,2,HotEdgesFull,16,32,"[1, 2]",50
805,199.0,{'runtime': 13},0.8461538461538461,0.96,1702386595.739253,1e-05,199.0,14.61121702194214,0.75,1,GINE,2,HotEdgesFull,16,32,"[1, 2]",50
806,199.0,{'runtime': 9},0.8461538461538461,0.92,1702386590.42639,1e-05,199.0,10.2844820022583,0.75,1,GlobalAttentionNet,1,HotEdgesFull,16,32,"[1, 2]",50
807,199.0,{'runtime': 13},0.7692307692307693,0.92,1702386591.906153,1e-05,199.0,13.928462982177734,0.7282608695652174,1,GINE,1,HotEdgesFull,16,32,"[1, 2]",50
808,199.0,{'runtime': 11},0.8461538461538461,0.94,1702386588.560221,1e-05,199.0,12.149730920791626,0.7065217391304348,1,GlobalAttentionNet,4,HotEdgesFull,16,16,"[1, 2]",50
809,199.0,{'runtime': 19},0.7692307692307693,0.96,1702386596.011447,1e-05,199.0,20.283004999160767,0.6413043478260869,1,GINE,4,HotEdgesFull,16,16,"[1, 2]",50
810,199.0,{'runtime': 10},0.9230769230769232,0.94,1702386586.963706,1e-05,199.0,11.582340002059937,0.7282608695652174,1,GlobalAttentionNet,3,HotEdgesFull,16,16,"[1, 2]",50
811,199.0,{'runtime': 18},0.9230769230769232,0.88,1702386593.21211,1e-05,199.0,18.853371143341064,0.7934782608695652,1,GINE,3,HotEdgesFull,16,16,"[1, 2]",50
812,199.0,{'runtime': 9},0.6923076923076923,0.86,1702386566.429603,1e-05,199.0,9.858856201171877,0.6956521739130435,1,GlobalAttentionNet,2,HotEdgesFull,16,16,"[1, 2]",50
813,199.0,{'runtime': 13},0.9230769230769232,0.94,1702386569.517771,1e-05,199.0,13.598978996276855,0.7282608695652174,1,GINE,2,HotEdgesFull,16,16,"[1, 2]",50
814,199.0,{'runtime': 14},0.8461538461538461,0.92,1702386564.9680262,1e-05,199.0,14.796777248382568,0.75,1,GINE,1,HotEdgesFull,16,16,"[1, 2]",50
815,199.0,{'runtime': 11},0.8461538461538461,0.88,1702386562.4326952,1e-05,199.0,12.231144189834597,0.7391304347826086,1,GlobalAttentionNet,1,HotEdgesFull,16,16,"[1, 2]",50
816,199.0,{'runtime': 13},0.8461538461538461,0.94,1702386563.824028,1e-05,199.0,14.180216073989868,0.717391304347826,0,GlobalAttentionNet,4,HotEdgesFull,16,64,"[1, 2]",50
817,199.0,{'runtime': 14},0.9230769230769232,0.94,1702386561.572879,1e-05,199.0,14.580649137496948,0.75,0,GlobalAttentionNet,3,HotEdgesFull,16,64,"[1, 2]",50
818,199.0,{'runtime': 22},0.9230769230769232,0.98,1702386570.5219562,1e-05,199.0,23.25980520248413,0.7717391304347826,0,GINE,4,HotEdgesFull,16,64,"[1, 2]",50
819,199.0,{'runtime': 22},1.0,0.96,1702386566.760869,1e-05,199.0,23.271405935287476,0.75,0,GINE,3,HotEdgesFull,16,64,"[1, 2]",50
820,199.0,{'runtime': 10},1.0,0.92,1702386539.9193,1e-05,199.0,11.083799123764038,0.7282608695652174,0,GlobalAttentionNet,2,HotEdgesFull,16,64,"[1, 2]",50
