dataset,representation,graph_kernel,C,svm_kernel,train_accuracy,test_accuracy
train,node_edge,weisfeiler_lehman,100,linear,0.9968354430379747,0.5833333333333334
train,node_edge,weisfeiler_lehman,100,precomputed,0.9968354430379747,0.5595238095238095
train,node_edge,weisfeiler_lehman,100,rbf,0.9968354430379747,0.5357142857142857
train,node_edge,weisfeiler_lehman,100,poly,0.9968354430379747,0.5833333333333334
train,node_edge,weisfeiler_lehman,10,linear,0.9968354430379747,0.5833333333333334
train,node_edge,weisfeiler_lehman,10,precomputed,0.9968354430379747,0.5595238095238095
train,node_edge,weisfeiler_lehman,10,rbf,0.9968354430379747,0.5357142857142857
train,node_edge,weisfeiler_lehman,10,poly,0.9968354430379747,0.5833333333333334
train,edge_based,weisfeiler_lehman,100000,linear,0.9968354430379747,0.5833333333333334
train,edge_based,weisfeiler_lehman,100000,precomputed,0.9968354430379747,0.5952380952380952
train,edge_based,weisfeiler_lehman,100000,rbf,0.9968354430379747,0.6309523809523809
train,edge_based,weisfeiler_lehman,100000,poly,0.9968354430379747,0.5952380952380952
train,edge_based,weisfeiler_lehman,10000,linear,0.9968354430379747,0.5833333333333334
train,edge_based,weisfeiler_lehman,10000,precomputed,0.9968354430379747,0.5952380952380952
train,edge_based,weisfeiler_lehman,10000,rbf,0.9968354430379747,0.6309523809523809
train,edge_based,weisfeiler_lehman,10000,poly,0.9968354430379747,0.5952380952380952
train,edge_based,weisfeiler_lehman,1000,linear,0.9968354430379747,0.5833333333333334
train,edge_based,weisfeiler_lehman,1000,precomputed,0.9968354430379747,0.5952380952380952
train,edge_based,weisfeiler_lehman,1000,rbf,0.9968354430379747,0.6309523809523809
train,edge_based,weisfeiler_lehman,1000,poly,0.9968354430379747,0.5952380952380952
train,edge_based,weisfeiler_lehman,100,linear,0.9968354430379747,0.5833333333333334
train,edge_based,weisfeiler_lehman,100,precomputed,0.9968354430379747,0.5952380952380952
train,edge_based,weisfeiler_lehman,100,rbf,0.9968354430379747,0.6309523809523809
train,edge_based,weisfeiler_lehman,100,poly,0.9968354430379747,0.5952380952380952
train,edge_based,weisfeiler_lehman,10,linear,0.9968354430379747,0.5714285714285714
train,edge_based,weisfeiler_lehman,10,precomputed,0.9968354430379747,0.5952380952380952
train,edge_based,weisfeiler_lehman,10,rbf,0.9968354430379747,0.6309523809523809
train,edge_based,weisfeiler_lehman,10,poly,0.9968354430379747,0.5952380952380952
train,Klog,weisfeiler_lehman,100000,linear,0.9968354430379747,0.6071428571428571
train,Klog,weisfeiler_lehman,100000,precomputed,0.9968354430379747,0.5952380952380952
train,Klog,weisfeiler_lehman,100000,rbf,0.9968354430379747,0.5833333333333334
train,Klog,weisfeiler_lehman,100000,poly,0.9968354430379747,0.6666666666666666
train,Klog,weisfeiler_lehman,10000,linear,0.9968354430379747,0.6071428571428571
train,Klog,weisfeiler_lehman,10000,precomputed,0.9968354430379747,0.5952380952380952
train,Klog,weisfeiler_lehman,10000,rbf,0.9968354430379747,0.5833333333333334
train,Klog,weisfeiler_lehman,10000,poly,0.9968354430379747,0.6666666666666666
train,Klog,weisfeiler_lehman,1000,linear,0.9968354430379747,0.6071428571428571
train,Klog,weisfeiler_lehman,1000,precomputed,0.9968354430379747,0.5952380952380952
train,Klog,weisfeiler_lehman,1000,rbf,0.9968354430379747,0.5833333333333334
train,Klog,weisfeiler_lehman,1000,poly,0.9968354430379747,0.6666666666666666
train,Klog,weisfeiler_lehman,100,linear,0.9968354430379747,0.6071428571428571
train,Klog,weisfeiler_lehman,100,precomputed,0.9968354430379747,0.5952380952380952
train,Klog,weisfeiler_lehman,100,rbf,0.9968354430379747,0.5833333333333334
train,Klog,weisfeiler_lehman,100,poly,0.9968354430379747,0.6666666666666666
train,Klog,weisfeiler_lehman,10,linear,0.9493670886075949,0.6071428571428571
train,Klog,weisfeiler_lehman,10,precomputed,0.9968354430379747,0.5952380952380952
train,Klog,weisfeiler_lehman,10,rbf,0.9968354430379747,0.5952380952380952
train,Klog,weisfeiler_lehman,10,poly,0.9968354430379747,0.6666666666666666
